country,seasonality,year_month,unemployment,unemployment_rate,date,year,month
es,sa,2008.03,2129000,9.4,3/1/2008,2008,3
es,sa,2008.04,2258000,9.9,4/1/2008,2008,4
es,sa,2008.05,2389000,10.5,5/1/2008,2008,5
es,sa,2008.06,2508000,11,6/1/2008,2008,6
es,sa,2008.07,2601000,11.4,7/1/2008,2008,7
es,sa,2008.08,2699000,11.8,8/1/2008,2008,8
es,sa,2008.09,2835000,12.3,9/1/2008,2008,9
es,sa,2008.11,3226000,14,11/1/2008,2008,11
es,sa,2008.12,3429000,14.9,12/1/2008,2008,12
es,sa,2009.01,3647000,15.8,1/1/2009,2009,1
es,sa,2009.02,3847000,16.7,2/1/2009,2009,2
es,sa,2009.03,4000000,17.3,3/1/2009,2009,3
es,sa,2009.04,4064000,17.6,4/1/2009,2009,4
es,sa,2009.05,4115000,17.9,5/1/2009,2009,5
es,sa,2009.06,4152000,18,6/1/2009,2009,6
es,sa,2009.07,4220000,18.3,7/1/2009,2009,7
es,sa,2009.08,4277000,18.6,8/1/2009,2009,8
es,sa,2009.09,4352000,18.9,9/1/2009,2009,9
es,sa,2009.11,4361000,19,11/1/2009,2009,11
es,sa,2009.12,4376000,19.1,12/1/2009,2009,12
es,sa,2010.01,4393000,19.2,1/1/2010,2010,1
es,sa,2010.02,4443000,19.4,2/1/2010,2010,2
es,sa,2010.03,4504000,19.6,3/1/2010,2010,3
es,sa,2010.04,4566000,19.8,4/1/2010,2010,4
es,sa,2010.05,4631000,20.1,5/1/2010,2010,5
es,sa,2010.06,4677000,20.2,6/1/2010,2010,6
es,sa,2010.07,4711000,20.3,7/1/2010,2010,7
es,sa,2010.08,4739000,20.5,8/1/2010,2010,8
es,sa,2010.09,4773000,20.6,9/1/2010,2010,9
es,sa,2010.11,4723000,20.4,11/1/2010,2010,11
es,sa,2010.12,4672000,20.2,12/1/2010,2010,12
fi,sa,1988.01,120000,4.7,1/1/1988,1988,1
fi,sa,1988.02,118000,4.6,2/1/1988,1988,2
fi,sa,1988.03,115000,4.5,3/1/1988,1988,3
fi,sa,1988.04,113000,4.4,4/1/1988,1988,4
fi,sa,1988.05,111000,4.3,5/1/1988,1988,5
fi,sa,1988.06,109000,4.2,6/1/1988,1988,6
fi,sa,1988.07,107000,4.2,7/1/1988,1988,7
fi,sa,1988.08,105000,4.1,8/1/1988,1988,8
fi,sa,1988.09,103000,4,9/1/1988,1988,9
fi,sa,1988.11,97000,3.8,11/1/1988,1988,11
fi,sa,1988.12,94000,3.6,12/1/1988,1988,12
fi,sa,1989.01,90000,3.5,1/1/1989,1989,1
fi,sa,1989.02,87000,3.4,2/1/1989,1989,2
fi,sa,1989.03,85000,3.3,3/1/1989,1989,3
fi,sa,1989.04,83000,3.2,4/1/1989,1989,4
fi,sa,1989.05,81000,3.1,5/1/1989,1989,5
fi,sa,1989.06,79000,3.1,6/1/1989,1989,6
fi,sa,1989.07,79000,3.1,7/1/1989,1989,7
fi,sa,1989.08,79000,3,8/1/1989,1989,8
fi,sa,1989.09,78000,3,9/1/1989,1989,9
fi,sa,1989.11,76000,2.9,11/1/1989,1989,11
fi,sa,1989.12,75000,2.9,12/1/1989,1989,12
fi,sa,1990.01,75000,2.9,1/1/1990,1990,1
fi,sa,1990.02,75000,2.9,2/1/1990,1990,2
fi,sa,1990.03,75000,2.9,3/1/1990,1990,3
fi,sa,1990.04,75000,2.9,4/1/1990,1990,4
fi,sa,1990.05,76000,2.9,5/1/1990,1990,5
fi,sa,1990.06,77000,3,6/1/1990,1990,6
fi,sa,1990.07,80000,3.1,7/1/1990,1990,7
fi,sa,1990.08,82000,3.2,8/1/1990,1990,8
fi,sa,1990.09,86000,3.3,9/1/1990,1990,9
fi,sa,1990.11,96000,3.7,11/1/1990,1990,11
fi,sa,1990.12,102000,4,12/1/1990,1990,12
fi,sa,1991.01,110000,4.3,1/1/1991,1991,1
fi,sa,1991.02,118000,4.6,2/1/1991,1991,2
fi,sa,1991.03,128000,5,3/1/1991,1991,3
fi,sa,1991.04,139000,5.4,4/1/1991,1991,4
fi,sa,1991.05,150000,5.9,5/1/1991,1991,5
fi,sa,1991.06,162000,6.4,6/1/1991,1991,6
fi,sa,1991.07,174000,6.9,7/1/1991,1991,7
fi,sa,1991.08,187000,7.4,8/1/1991,1991,8
fi,sa,1991.09,199000,7.9,9/1/1991,1991,9
fi,sa,1991.11,220000,8.7,11/1/1991,1991,11
fi,sa,1991.12,231000,9.2,12/1/1991,1991,12
fi,sa,1992.01,241000,9.6,1/1/1992,1992,1
fi,sa,1992.02,249000,9.9,2/1/1992,1992,2
fi,sa,1992.03,257000,10.2,3/1/1992,1992,3
fi,sa,1992.04,264000,10.6,4/1/1992,1992,4
fi,sa,1992.05,273000,10.9,5/1/1992,1992,5
fi,sa,1992.06,283000,11.3,6/1/1992,1992,6
fi,sa,1992.07,293000,11.7,7/1/1992,1992,7
fi,sa,1992.08,303000,12.2,8/1/1992,1992,8
fi,sa,1992.09,313000,12.6,9/1/1992,1992,9
fi,sa,1992.11,331000,13.4,11/1/1992,1992,11
fi,sa,1992.12,339000,13.7,12/1/1992,1992,12
fi,sa,1993.01,347000,14.1,1/1/1993,1993,1
fi,sa,1993.02,356000,14.4,2/1/1993,1993,2
fi,sa,1993.03,381000,15.4,3/1/1993,1993,3
fi,sa,1993.04,390000,15.7,4/1/1993,1993,4
fi,sa,1993.05,397000,16,5/1/1993,1993,5
fi,sa,1993.06,404000,16.3,6/1/1993,1993,6
fi,sa,1993.07,411000,16.6,7/1/1993,1993,7
fi,sa,1993.08,417000,16.8,8/1/1993,1993,8
fi,sa,1993.09,422000,17.1,9/1/1993,1993,9
fi,sa,1993.11,430000,17.4,11/1/1993,1993,11
fi,sa,1993.12,433000,17.6,12/1/1993,1993,12
fi,sa,1994.01,435000,17.6,1/1/1994,1994,1
fi,sa,1994.02,436000,17.6,2/1/1994,1994,2
fi,sa,1994.03,434000,17.6,3/1/1994,1994,3
fi,sa,1994.04,431000,17.4,4/1/1994,1994,4
fi,sa,1994.05,426000,17.2,5/1/1994,1994,5
fi,sa,1994.06,419000,17,6/1/1994,1994,6
fi,sa,1994.07,411000,16.7,7/1/1994,1994,7
fi,sa,1994.08,404000,16.4,8/1/1994,1994,8
fi,sa,1994.09,398000,16.2,9/1/1994,1994,9
fi,sa,1994.11,387000,15.7,11/1/1994,1994,11
fi,sa,1994.12,382000,15.6,12/1/1994,1994,12
fi,sa,1995.01,378000,15.4,1/1/1995,1995,1
fi,sa,1995.02,374000,15.3,2/1/1995,1995,2
fi,sa,1995.03,370000,15.1,3/1/1995,1995,3
fi,sa,1995.04,368000,15,4/1/1995,1995,4
fi,sa,1995.05,368000,14.9,5/1/1995,1995,5
fi,sa,1995.06,369000,14.9,6/1/1995,1995,6
fi,sa,1995.07,371000,15,7/1/1995,1995,7
fi,sa,1995.08,373000,15,8/1/1995,1995,8
fi,sa,1995.09,375000,15.1,9/1/1995,1995,9
fi,sa,1995.11,380000,15.3,11/1/1995,1995,11
fi,sa,1995.12,382000,15.3,12/1/1995,1995,12
fi,sa,1996.01,382000,15.3,1/1/1996,1996,1
fi,sa,1996.02,381000,15.3,2/1/1996,1996,2
fi,sa,1996.03,379000,15.2,3/1/1996,1996,3
fi,sa,1996.04,378000,15.1,4/1/1996,1996,4
fi,sa,1996.05,376000,15,5/1/1996,1996,5
fi,sa,1996.06,375000,15,6/1/1996,1996,6
fi,sa,1996.07,374000,15,7/1/1996,1996,7
fi,sa,1996.08,372000,14.9,8/1/1996,1996,8
fi,sa,1996.09,369000,14.7,9/1/1996,1996,9
fi,sa,1996.11,359000,14.4,11/1/1996,1996,11
fi,sa,1996.12,352000,14.1,12/1/1996,1996,12
fi,sa,1997.01,344000,13.9,1/1/1997,1997,1
fi,sa,1997.02,337000,13.6,2/1/1997,1997,2
fi,sa,1997.03,330000,13.3,3/1/1997,1997,3
fi,sa,1997.04,324000,13,4/1/1997,1997,4
fi,sa,1997.05,318000,12.8,5/1/1997,1997,5
fi,sa,1997.06,313000,12.6,6/1/1997,1997,6
fi,sa,1997.07,309000,12.5,7/1/1997,1997,7
fi,sa,1997.08,305000,12.3,8/1/1997,1997,8
fi,sa,1997.09,302000,12.2,9/1/1997,1997,9
fi,sa,1997.11,298000,12,11/1/1997,1997,11
fi,sa,1997.12,297000,11.9,12/1/1997,1997,12
fi,sa,1998.01,296000,11.9,1/1/1998,1998,1
fi,sa,1998.02,294000,11.8,2/1/1998,1998,2
fi,sa,1998.03,293000,11.8,3/1/1998,1998,3
fi,sa,1998.04,292000,11.7,4/1/1998,1998,4
fi,sa,1998.05,291000,11.6,5/1/1998,1998,5
fi,sa,1998.06,289000,11.5,6/1/1998,1998,6
fi,sa,1998.07,286000,11.4,7/1/1998,1998,7
fi,sa,1998.08,282000,11.2,8/1/1998,1998,8
fi,sa,1998.09,279000,11.1,9/1/1998,1998,9
fi,sa,1998.11,274000,10.8,11/1/1998,1998,11
fi,sa,1998.12,272000,10.8,12/1/1998,1998,12
fi,sa,1999.01,271000,10.7,1/1/1999,1999,1
fi,sa,1999.02,269000,10.6,2/1/1999,1999,2
fi,sa,1999.03,267000,10.5,3/1/1999,1999,3
fi,sa,1999.04,265000,10.4,4/1/1999,1999,4
fi,sa,1999.05,263000,10.3,5/1/1999,1999,5
fi,sa,1999.06,261000,10.2,6/1/1999,1999,6
fi,sa,1999.07,260000,10.1,7/1/1999,1999,7
fi,sa,1999.08,258000,10.1,8/1/1999,1999,8
fi,sa,1999.09,258000,10.1,9/1/1999,1999,9
fi,sa,1999.11,257000,10,11/1/1999,1999,11
fi,sa,1999.12,257000,10,12/1/1999,1999,12
fi,sa,2000.01,256000,10,1/1/2000,2000,1
fi,sa,2000.02,255000,9.9,2/1/2000,2000,2
fi,sa,2000.03,253000,9.9,3/1/2000,2000,3
fi,sa,2000.04,250000,9.7,4/1/2000,2000,4
fi,sa,2000.05,248000,9.6,5/1/2000,2000,5
fi,sa,2000.06,246000,9.5,6/1/2000,2000,6
fi,sa,2000.07,245000,9.5,7/1/2000,2000,7
fi,sa,2000.08,245000,9.5,8/1/2000,2000,8
fi,sa,2000.09,245000,9.4,9/1/2000,2000,9
fi,sa,2000.11,243000,9.3,11/1/2000,2000,11
fi,sa,2000.12,241000,9.3,12/1/2000,2000,12
fi,sa,2001.01,240000,9.2,1/1/2001,2001,1
fi,sa,2001.02,239000,9.2,2/1/2001,2001,2
fi,sa,2001.03,239000,9.2,3/1/2001,2001,3
fi,sa,2001.04,238000,9.1,4/1/2001,2001,4
fi,sa,2001.05,237000,9.1,5/1/2001,2001,5
fi,sa,2001.06,237000,9.1,6/1/2001,2001,6
fi,sa,2001.07,237000,9.1,7/1/2001,2001,7
fi,sa,2001.08,237000,9.1,8/1/2001,2001,8
fi,sa,2001.09,238000,9.1,9/1/2001,2001,9
fi,sa,2001.11,238000,9.1,11/1/2001,2001,11
fi,sa,2001.12,238000,9.1,12/1/2001,2001,12
fi,sa,2002.01,238000,9.1,1/1/2002,2002,1
fi,sa,2002.02,238000,9.1,2/1/2002,2002,2
fi,sa,2002.03,238000,9.1,3/1/2002,2002,3
fi,sa,2002.04,239000,9.2,4/1/2002,2002,4
fi,sa,2002.05,240000,9.2,5/1/2002,2002,5
fi,sa,2002.06,239000,9.2,6/1/2002,2002,6
fi,sa,2002.07,238000,9.1,7/1/2002,2002,7
fi,sa,2002.08,238000,9.1,8/1/2002,2002,8
fi,sa,2002.09,237000,9.1,9/1/2002,2002,9
fi,sa,2002.11,235000,9,11/1/2002,2002,11
fi,sa,2002.12,235000,9,12/1/2002,2002,12
fi,sa,2003.01,237000,9.1,1/1/2003,2003,1
fi,sa,2003.02,238000,9.1,2/1/2003,2003,2
fi,sa,2003.03,239000,9.2,3/1/2003,2003,3
fi,sa,2003.04,239000,9.2,4/1/2003,2003,4
fi,sa,2003.05,239000,9.2,5/1/2003,2003,5
fi,sa,2003.06,238000,9.1,6/1/2003,2003,6
fi,sa,2003.07,236000,9.1,7/1/2003,2003,7
fi,sa,2003.08,234000,9,8/1/2003,2003,8
fi,sa,2003.09,233000,9,9/1/2003,2003,9
fi,sa,2003.11,232000,9,11/1/2003,2003,11
fi,sa,2003.12,232000,9,12/1/2003,2003,12
fi,sa,2004.01,232000,9,1/1/2004,2004,1
fi,sa,2004.02,232000,9,2/1/2004,2004,2
fi,sa,2004.03,233000,9,3/1/2004,2004,3
fi,sa,2004.04,233000,9,4/1/2004,2004,4
fi,sa,2004.05,233000,9,5/1/2004,2004,5
fi,sa,2004.06,231000,8.9,6/1/2004,2004,6
fi,sa,2004.07,229000,8.8,7/1/2004,2004,7
fi,sa,2004.08,228000,8.8,8/1/2004,2004,8
fi,sa,2004.09,226000,8.7,9/1/2004,2004,9
fi,sa,2004.11,225000,8.7,11/1/2004,2004,11
fi,sa,2004.12,226000,8.7,12/1/2004,2004,12
fi,sa,2005.01,226000,8.7,1/1/2005,2005,1
fi,sa,2005.02,225000,8.6,2/1/2005,2005,2
fi,sa,2005.03,223000,8.5,3/1/2005,2005,3
fi,sa,2005.04,221000,8.5,4/1/2005,2005,4
fi,sa,2005.05,219000,8.4,5/1/2005,2005,5
fi,sa,2005.06,218000,8.3,6/1/2005,2005,6
fi,sa,2005.07,217000,8.3,7/1/2005,2005,7
fi,sa,2005.08,215000,8.2,8/1/2005,2005,8
fi,sa,2005.09,214000,8.2,9/1/2005,2005,9
fi,sa,2005.11,214000,8.1,11/1/2005,2005,11
fi,sa,2005.12,214000,8.1,12/1/2005,2005,12
fi,sa,2006.01,213000,8,1/1/2006,2006,1
fi,sa,2006.02,211000,8,2/1/2006,2006,2
fi,sa,2006.03,209000,7.9,3/1/2006,2006,3
fi,sa,2006.04,208000,7.9,4/1/2006,2006,4
fi,sa,2006.05,207000,7.8,5/1/2006,2006,5
fi,sa,2006.06,205000,7.8,6/1/2006,2006,6
fi,sa,2006.07,204000,7.7,7/1/2006,2006,7
fi,sa,2006.08,203000,7.7,8/1/2006,2006,8
fi,sa,2006.09,201000,7.6,9/1/2006,2006,9
fi,sa,2006.11,196000,7.4,11/1/2006,2006,11
fi,sa,2006.12,193000,7.3,12/1/2006,2006,12
fi,sa,2007.01,191000,7.2,1/1/2007,2007,1
fi,sa,2007.02,189000,7.1,2/1/2007,2007,2
fi,sa,2007.03,188000,7,3/1/2007,2007,3
fi,sa,2007.04,186000,7,4/1/2007,2007,4
fi,sa,2007.05,185000,6.9,5/1/2007,2007,5
fi,sa,2007.06,185000,6.9,6/1/2007,2007,6
fi,sa,2007.07,185000,6.9,7/1/2007,2007,7
fi,sa,2007.08,184000,6.9,8/1/2007,2007,8
fi,sa,2007.09,183000,6.8,9/1/2007,2007,9
fi,sa,2007.11,178000,6.6,11/1/2007,2007,11
fi,sa,2007.12,175000,6.5,12/1/2007,2007,12
fi,sa,2008.01,172000,6.4,1/1/2008,2008,1
fi,sa,2008.02,170000,6.3,2/1/2008,2008,2
fi,sa,2008.03,168000,6.2,3/1/2008,2008,3
fi,sa,2008.04,168000,6.2,4/1/2008,2008,4
fi,sa,2008.05,169000,6.2,5/1/2008,2008,5
fi,sa,2008.06,170000,6.3,6/1/2008,2008,6
fi,sa,2008.07,172000,6.4,7/1/2008,2008,7
fi,sa,2008.08,174000,6.4,8/1/2008,2008,8
fi,sa,2008.09,176000,6.5,9/1/2008,2008,9
fi,sa,2008.11,182000,6.7,11/1/2008,2008,11
fi,sa,2008.12,186000,6.9,12/1/2008,2008,12
fi,sa,2009.01,192000,7.1,1/1/2009,2009,1
fi,sa,2009.02,199000,7.4,2/1/2009,2009,2
fi,sa,2009.03,207000,7.7,3/1/2009,2009,3
fi,sa,2009.04,215000,8,4/1/2009,2009,4
fi,sa,2009.05,221000,8.2,5/1/2009,2009,5
fi,sa,2009.06,225000,8.4,6/1/2009,2009,6
fi,sa,2009.07,228000,8.5,7/1/2009,2009,7
fi,sa,2009.08,229000,8.6,8/1/2009,2009,8
fi,sa,2009.09,230000,8.6,9/1/2009,2009,9
fi,sa,2009.11,233000,8.8,11/1/2009,2009,11
fi,sa,2009.12,234000,8.8,12/1/2009,2009,12
fi,sa,2010.01,234000,8.7,1/1/2010,2010,1
fi,sa,2010.02,233000,8.7,2/1/2010,2010,2
fi,sa,2010.03,232000,8.6,3/1/2010,2010,3
fi,sa,2010.04,230000,8.6,4/1/2010,2010,4
fi,sa,2010.05,227000,8.5,5/1/2010,2010,5
fi,sa,2010.06,225000,8.4,6/1/2010,2010,6
fi,sa,2010.07,224000,8.4,7/1/2010,2010,7
fi,sa,2010.08,221000,8.3,8/1/2010,2010,8
fi,sa,2010.09,218000,8.2,9/1/2010,2010,9
fi,sa,2010.11,215000,8.1,11/1/2010,2010,11
fi,sa,2010.12,214000,8.1,12/1/2010,2010,12
fr,sa,1983.01,1744000,7.3,1/1/1983,1983,1
fr,sa,1983.02,1745000,7.3,2/1/1983,1983,2
fr,sa,1983.03,1744000,7.3,3/1/1983,1983,3
fr,sa,1983.04,1749000,7.4,4/1/1983,1983,4
fr,sa,1983.05,1772000,7.4,5/1/1983,1983,5
fr,sa,1983.06,1801000,7.6,6/1/1983,1983,6
fr,sa,1983.07,1825000,7.7,7/1/1983,1983,7
fr,sa,1983.08,1850000,7.8,8/1/1983,1983,8
fr,sa,1983.09,1879000,7.9,9/1/1983,1983,9
fr,sa,1983.11,1955000,8.2,11/1/1983,1983,11
fr,sa,1983.12,1997000,8.3,12/1/1983,1983,12
fr,sa,1984.01,2038000,8.5,1/1/1984,1984,1
fr,sa,1984.02,2088000,8.7,2/1/1984,1984,2
fr,sa,1984.03,2140000,8.9,3/1/1984,1984,3
fr,sa,1984.04,2184000,9,4/1/1984,1984,4
fr,sa,1984.05,2208000,9.1,5/1/1984,1984,5
fr,sa,1984.06,2225000,9.2,6/1/1984,1984,6
fr,sa,1984.07,2249000,9.3,7/1/1984,1984,7
fr,sa,1984.08,2259000,9.3,8/1/1984,1984,8
fr,sa,1984.09,2277000,9.4,9/1/1984,1984,9
fr,sa,1984.11,2305000,9.5,11/1/1984,1984,11
fr,sa,1984.12,2316000,9.5,12/1/1984,1984,12
fr,sa,1985.01,2326000,9.6,1/1/1985,1985,1
fr,sa,1985.02,2327000,9.6,2/1/1985,1985,2
fr,sa,1985.03,2321000,9.6,3/1/1985,1985,3
fr,sa,1985.04,2315000,9.5,4/1/1985,1985,4
fr,sa,1985.05,2318000,9.5,5/1/1985,1985,5
fr,sa,1985.06,2327000,9.6,6/1/1985,1985,6
fr,sa,1985.07,2333000,9.6,7/1/1985,1985,7
fr,sa,1985.08,2337000,9.6,8/1/1985,1985,8
fr,sa,1985.09,2341000,9.6,9/1/1985,1985,9
fr,sa,1985.11,2344000,9.6,11/1/1985,1985,11
fr,sa,1985.12,2342000,9.6,12/1/1985,1985,12
fr,sa,1986.01,2338000,9.5,1/1/1986,1986,1
fr,sa,1986.02,2338000,9.5,2/1/1986,1986,2
fr,sa,1986.03,2344000,9.6,3/1/1986,1986,3
fr,sa,1986.04,2360000,9.6,4/1/1986,1986,4
fr,sa,1986.05,2374000,9.7,5/1/1986,1986,5
fr,sa,1986.06,2381000,9.7,6/1/1986,1986,6
fr,sa,1986.07,2384000,9.7,7/1/1986,1986,7
fr,sa,1986.08,2389000,9.7,8/1/1986,1986,8
fr,sa,1986.09,2395000,9.8,9/1/1986,1986,9
fr,sa,1986.11,2408000,9.8,11/1/1986,1986,11
fr,sa,1986.12,2416000,9.9,12/1/1986,1986,12
fr,sa,1987.01,2425000,9.9,1/1/1987,1987,1
fr,sa,1987.02,2437000,9.9,2/1/1987,1987,2
fr,sa,1987.03,2451000,10,3/1/1987,1987,3
fr,sa,1987.04,2453000,10,4/1/1987,1987,4
fr,sa,1987.05,2439000,9.9,5/1/1987,1987,5
fr,sa,1987.06,2424000,9.9,6/1/1987,1987,6
fr,sa,1987.07,2406000,9.8,7/1/1987,1987,7
fr,sa,1987.08,2398000,9.8,8/1/1987,1987,8
fr,sa,1987.09,2394000,9.8,9/1/1987,1987,9
fr,sa,1987.11,2377000,9.7,11/1/1987,1987,11
fr,sa,1987.12,2367000,9.7,12/1/1987,1987,12
fr,sa,1988.01,2357000,9.6,1/1/1988,1988,1
fr,sa,1988.02,2347000,9.6,2/1/1988,1988,2
fr,sa,1988.03,2325000,9.5,3/1/1988,1988,3
fr,sa,1988.04,2303000,9.4,4/1/1988,1988,4
fr,sa,1988.05,2297000,9.4,5/1/1988,1988,5
fr,sa,1988.06,2296000,9.4,6/1/1988,1988,6
fr,sa,1988.07,2294000,9.3,7/1/1988,1988,7
fr,sa,1988.08,2291000,9.3,8/1/1988,1988,8
fr,sa,1988.09,2279000,9.3,9/1/1988,1988,9
fr,sa,1988.11,2252000,9.1,11/1/1988,1988,11
fr,sa,1988.12,2243000,9.1,12/1/1988,1988,12
fr,sa,1989.01,2237000,9.1,1/1/1989,1989,1
fr,sa,1989.02,2222000,9,2/1/1989,1989,2
fr,sa,1989.03,2209000,9,3/1/1989,1989,3
fr,sa,1989.04,2204000,8.9,4/1/1989,1989,4
fr,sa,1989.05,2194000,8.9,5/1/1989,1989,5
fr,sa,1989.06,2178000,8.8,6/1/1989,1989,6
fr,sa,1989.07,2168000,8.8,7/1/1989,1989,7
fr,sa,1989.08,2163000,8.8,8/1/1989,1989,8
fr,sa,1989.09,2156000,8.7,9/1/1989,1989,9
fr,sa,1989.11,2134000,8.7,11/1/1989,1989,11
fr,sa,1989.12,2124000,8.6,12/1/1989,1989,12
fr,sa,1990.01,2114000,8.6,1/1/1990,1990,1
fr,sa,1990.02,2107000,8.5,2/1/1990,1990,2
fr,sa,1990.03,2103000,8.5,3/1/1990,1990,3
fr,sa,1990.04,2093000,8.5,4/1/1990,1990,4
fr,sa,1990.05,2079000,8.4,5/1/1990,1990,5
fr,sa,1990.06,2074000,8.4,6/1/1990,1990,6
fr,sa,1990.07,2071000,8.4,7/1/1990,1990,7
fr,sa,1990.08,2066000,8.4,8/1/1990,1990,8
fr,sa,1990.09,2067000,8.4,9/1/1990,1990,9
fr,sa,1990.11,2078000,8.4,11/1/1990,1990,11
fr,sa,1990.12,2085000,8.4,12/1/1990,1990,12
fr,sa,1991.01,2092000,8.4,1/1/1991,1991,1
fr,sa,1991.02,2105000,8.5,2/1/1991,1991,2
fr,sa,1991.03,2127000,8.6,3/1/1991,1991,3
fr,sa,1991.04,2148000,8.6,4/1/1991,1991,4
fr,sa,1991.05,2174000,8.7,5/1/1991,1991,5
fr,sa,1991.06,2200000,8.8,6/1/1991,1991,6
fr,sa,1991.07,2229000,8.9,7/1/1991,1991,7
fr,sa,1991.08,2254000,9,8/1/1991,1991,8
fr,sa,1991.09,2272000,9.1,9/1/1991,1991,9
fr,sa,1991.11,2309000,9.3,11/1/1991,1991,11
fr,sa,1991.12,2328000,9.3,12/1/1991,1991,12
fr,sa,1992.01,2348000,9.4,1/1/1992,1992,1
fr,sa,1992.02,2366000,9.5,2/1/1992,1992,2
fr,sa,1992.03,2375000,9.5,3/1/1992,1992,3
fr,sa,1992.04,2389000,9.6,4/1/1992,1992,4
fr,sa,1992.05,2411000,9.6,5/1/1992,1992,5
fr,sa,1992.06,2430000,9.7,6/1/1992,1992,6
fr,sa,1992.07,2448000,9.8,7/1/1992,1992,7
fr,sa,1992.08,2465000,9.9,8/1/1992,1992,8
fr,sa,1992.09,2483000,9.9,9/1/1992,1992,9
fr,sa,1992.11,2534000,10.1,11/1/1992,1992,11
fr,sa,1992.12,2567000,10.2,12/1/1992,1992,12
fr,sa,1993.01,2596000,10.3,1/1/1993,1993,1
fr,sa,1993.02,2627000,10.5,2/1/1993,1993,2
fr,sa,1993.03,2663000,10.6,3/1/1993,1993,3
fr,sa,1993.04,2699000,10.7,4/1/1993,1993,4
fr,sa,1993.05,2732000,10.9,5/1/1993,1993,5
fr,sa,1993.06,2769000,11,6/1/1993,1993,6
fr,sa,1993.07,2808000,11.1,7/1/1993,1993,7
fr,sa,1993.08,2836000,11.3,8/1/1993,1993,8
fr,sa,1993.09,2863000,11.4,9/1/1993,1993,9
fr,sa,1993.11,2913000,11.6,11/1/1993,1993,11
fr,sa,1993.12,2924000,11.6,12/1/1993,1993,12
fr,sa,1994.01,2939000,11.7,1/1/1994,1994,1
fr,sa,1994.02,2955000,11.7,2/1/1994,1994,2
fr,sa,1994.03,2966000,11.8,3/1/1994,1994,3
fr,sa,1994.04,2967000,11.8,4/1/1994,1994,4
fr,sa,1994.05,2965000,11.7,5/1/1994,1994,5
fr,sa,1994.06,2962000,11.7,6/1/1994,1994,6
fr,sa,1994.07,2952000,11.7,7/1/1994,1994,7
fr,sa,1994.08,2928000,11.6,8/1/1994,1994,8
fr,sa,1994.09,2908000,11.5,9/1/1994,1994,9
fr,sa,1994.11,2855000,11.3,11/1/1994,1994,11
fr,sa,1994.12,2834000,11.2,12/1/1994,1994,12
fr,sa,1995.01,2814000,11.1,1/1/1995,1995,1
fr,sa,1995.02,2794000,11,2/1/1995,1995,2
fr,sa,1995.03,2789000,11,3/1/1995,1995,3
fr,sa,1995.04,2803000,11,4/1/1995,1995,4
fr,sa,1995.05,2802000,11,5/1/1995,1995,5
fr,sa,1995.06,2762000,10.9,6/1/1995,1995,6
fr,sa,1995.07,2735000,10.8,7/1/1995,1995,7
fr,sa,1995.08,2752000,10.8,8/1/1995,1995,8
fr,sa,1995.09,2764000,10.9,9/1/1995,1995,9
fr,sa,1995.11,2811000,11,11/1/1995,1995,11
fr,sa,1995.12,2848000,11.2,12/1/1995,1995,12
fr,sa,1996.01,2885000,11.3,1/1/1996,1996,1
fr,sa,1996.02,2939000,11.5,2/1/1996,1996,2
fr,sa,1996.03,2947000,11.5,3/1/1996,1996,3
fr,sa,1996.04,2931000,11.4,4/1/1996,1996,4
fr,sa,1996.05,2933000,11.5,5/1/1996,1996,5
fr,sa,1996.06,2939000,11.5,6/1/1996,1996,6
fr,sa,1996.07,2947000,11.5,7/1/1996,1996,7
fr,sa,1996.08,2958000,11.5,8/1/1996,1996,8
fr,sa,1996.09,2963000,11.6,9/1/1996,1996,9
fr,sa,1996.11,2958000,11.6,11/1/1996,1996,11
fr,sa,1996.12,2958000,11.6,12/1/1996,1996,12
fr,sa,1997.01,2960000,11.6,1/1/1997,1997,1
fr,sa,1997.02,2960000,11.6,2/1/1997,1997,2
fr,sa,1997.03,2955000,11.5,3/1/1997,1997,3
fr,sa,1997.04,2950000,11.5,4/1/1997,1997,4
fr,sa,1997.05,2951000,11.5,5/1/1997,1997,5
fr,sa,1997.06,2954000,11.5,6/1/1997,1997,6
fr,sa,1997.07,2947000,11.5,7/1/1997,1997,7
fr,sa,1997.08,2931000,11.4,8/1/1997,1997,8
fr,sa,1997.09,2922000,11.4,9/1/1997,1997,9
fr,sa,1997.11,2908000,11.3,11/1/1997,1997,11
fr,sa,1997.12,2890000,11.2,12/1/1997,1997,12
fr,sa,1998.01,2876000,11.2,1/1/1998,1998,1
fr,sa,1998.02,2865000,11.1,2/1/1998,1998,2
fr,sa,1998.03,2854000,11.1,3/1/1998,1998,3
fr,sa,1998.04,2842000,11,4/1/1998,1998,4
fr,sa,1998.05,2833000,11,5/1/1998,1998,5
fr,sa,1998.06,2827000,10.9,6/1/1998,1998,6
fr,sa,1998.07,2822000,10.9,7/1/1998,1998,7
fr,sa,1998.08,2824000,10.9,8/1/1998,1998,8
fr,sa,1998.09,2827000,10.9,9/1/1998,1998,9
fr,sa,1998.11,2822000,10.9,11/1/1998,1998,11
fr,sa,1998.12,2817000,10.9,12/1/1998,1998,12
fr,sa,1999.01,2810000,10.8,1/1/1999,1999,1
fr,sa,1999.02,2805000,10.8,2/1/1999,1999,2
fr,sa,1999.03,2800000,10.8,3/1/1999,1999,3
